"transaction_id","product_id","customer_id","transaction_date","online_order","order_status","brand","product_line","product_class","product_size","list_price","standard_cost"
1155,16,127,"03.01.2017",true,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
1161,42,2883,"02.04.2017",true,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
1165,88,3045,"01.10.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
1166,9,3410,"03.05.2017",true,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
1167,71,2356,"03.06.2017",true,Approved,Solex,Standard,high,large,"1842,92","1105,75"
1175,83,641,"05.01.2017",false,Approved,Solex,Touring,medium,large,"2083,94","675,03"
1187,68,1951,"06.04.2017",false,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
1190,0,1405,"05.11.2017",false,Approved,Solex,Standard,medium,medium,"71,49","53,62"
1197,0,2234,"04.04.2017",false,Approved,"","","","","756,31",""
1198,84,690,"08.08.2017",false,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
1206,49,177,"07.07.2017",false,Approved,Solex,Standard,medium,large,"1061,56","733,58"
1208,34,3052,"06.11.2017",true,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
1218,15,1669,"01.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"1292,84","13,44"
1220,96,2016,"02.05.2017",false,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
1223,58,1194,"06.08.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
1224,30,1482,"07.05.2017",false,Approved,Solex,Standard,high,medium,"748,17","448,90"
1227,71,2152,"05.07.2017",false,Approved,Solex,Standard,high,large,"1842,92","1105,75"
1230,96,2191,"08.02.2017",false,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
1232,95,385,"04.05.2017",true,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
1234,3,2046,"08.05.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
1235,18,2478,"04.04.2017",true,Approved,Solex,Standard,medium,medium,"575,27","431,45"
1237,35,259,"03.12.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
1242,54,457,"03.04.2017",true,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
1243,69,2407,"04.08.2017",true,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
1252,13,695,"04.03.2017",true,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
1254,10,1830,"04.04.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
1256,52,1428,"06.12.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
1258,21,2222,"01.11.2017",false,Approved,Solex,Standard,medium,large,"1071,23","380,74"
1260,96,2288,"01.12.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
1262,0,2679,"06.10.2017",false,Approved,Solex,Standard,medium,medium,"478,16","298,72"
1263,37,1029,"08.03.2017",true,Approved,OHM Cycles,Standard,low,medium,"1793,43","248,82"
1267,18,911,"04.11.2017",false,Approved,Solex,Standard,medium,medium,"575,27","431,45"
1268,60,2548,"04.08.2017",true,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
1269,80,2103,"07.06.2017",true,Approved,OHM Cycles,Touring,low,medium,"1073,07","933,84"
1271,52,2472,"06.10.2017",false,Approved,Solex,Road,medium,large,"1777,8","820,78"
1273,90,1315,"07.05.2017",false,Approved,Norco Bicycles,Standard,low,medium,"363,01","290,41"
1275,97,27,"08.04.2017",false,Approved,Solex,Standard,medium,large,"202,62","151,96"
1282,97,3491,"02.02.2017",false,Approved,Solex,Standard,medium,large,"202,62","151,96"
1289,95,1368,"05.06.2017",false,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
1290,38,367,"08.10.2017",true,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
1294,12,2311,"09.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
1295,93,158,"08.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
1298,93,743,"02.06.2017",false,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
1311,3,1625,"08.03.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
1313,64,1473,"03.09.2017",true,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
1314,5,3469,"04.06.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
1315,43,1170,"05.10.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
1316,64,2540,"04.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
1317,16,2142,"09.01.2017",true,Approved,Norco Bicycles,Standard,high,small,"1661,92","1479,11"
1318,12,3478,"08.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
1329,73,54,"07.10.2017",true,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
1336,43,1016,"07.10.2017",false,Approved,Solex,Standard,medium,medium,"1151,96","649,49"
1342,88,226,"03.04.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
1347,71,3373,"01.10.2017",true,Approved,Solex,Standard,high,large,"1842,92","1105,75"
1364,36,1771,"08.08.2017",true,Approved,Solex,Standard,low,medium,"945,04","507,58"
1368,5,520,"06.12.2017",false,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
1373,72,566,"04.01.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
1375,63,2812,"04.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
1377,9,1499,"06.07.2017",true,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
1379,13,3128,"09.03.2017",true,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
1380,76,957,"02.06.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
1386,76,564,"05.01.2017",true,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
1391,28,3084,"03.02.2017",false,Approved,Norco Bicycles,Standard,medium,small,"1216,14","1082,36"
1407,7,1404,"01.11.2017",true,Approved,Trek Bicycles,Road,low,medium,"980,37","234,43"
1408,85,1001,"07.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
1409,48,2205,"04.05.2017",true,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
1412,57,3240,"05.09.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
1418,22,36,"08.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
1423,78,2982,"02.09.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1765,3","709,48"
1424,7,770,"02.08.2017",true,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
1427,82,1642,"07.10.2017",false,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
1428,53,1082,"08.07.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
1435,21,1681,"08.12.2017",false,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
1443,4,3273,"03.02.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
1449,1,173,"03.01.2017",true,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
1450,49,2611,"01.07.2017",false,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
1451,44,2351,"05.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
1452,96,422,"03.07.2017",true,Approved,WeareA2B,Road,low,small,"1172,78","1043,77"
1455,36,1761,"03.09.2017",false,Approved,Solex,Standard,low,medium,"945,04","507,58"
1456,65,1957,"01.05.2017",false,Approved,WeareA2B,Standard,medium,medium,"1807,45","778,69"
1460,7,163,"06.07.2017",false,Approved,Giant Bicycles,Standard,medium,small,"1311,44","1167,18"
1462,33,3101,"06.10.2017",true,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
1463,21,1957,"05.08.2017",true,Approved,Solex,Standard,medium,large,"1071,23","380,74"
1474,41,1611,"05.10.2017",false,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
1477,13,1699,"03.09.2017",false,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
1479,57,1554,"06.09.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
1490,53,251,"05.11.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
1495,86,3330,"03.08.2017",true,Approved,OHM Cycles,Standard,medium,medium,"235,63","125,07"
1496,93,2755,"02.12.2017",true,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
1497,51,2346,"08.04.2017",true,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
1503,34,2167,"07.04.2017",false,Approved,Norco Bicycles,Road,high,large,"774,53","464,72"
1512,48,461,"08.10.2017",true,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
1517,49,339,"02.11.2017",true,Approved,Trek Bicycles,Road,medium,medium,"533,51","400,13"
1518,39,2550,"03.12.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1812,75","582,48"
1520,0,453,"05.06.2017",true,Approved,Norco Bicycles,Standard,medium,medium,"360,4","270,30"
1521,0,2114,"08.07.2017",true,Approved,Trek Bicycles,Road,medium,medium,"290,62","215,14"
1524,31,2151,"05.05.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"230,91","173,18"
1531,55,3340,"08.09.2017",false,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
1539,2,109,"02.10.2017",true,Approved,Solex,Standard,medium,medium,"71,49","53,62"
1546,70,1134,"01.05.2017",true,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
1559,53,2747,"06.10.2017",true,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
1562,94,1619,"07.09.2017",true,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
1566,23,2906,"01.10.2017",false,Approved,Norco Bicycles,Mountain,low,small,"688,63","612,88"
1574,35,1725,"06.08.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
1576,0,2420,"05.05.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
1580,77,2598,"02.02.2017",false,Approved,Norco Bicycles,Road,medium,large,"1240,31","795,10"
1582,59,2058,"01.09.2017",true,Approved,WeareA2B,Standard,medium,small,"1415,01","1259,36"
1585,40,596,"06.10.2017",true,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
1586,18,133,"04.01.2017",true,Approved,Solex,Standard,medium,medium,"575,27","431,45"
1591,22,2251,"07.06.2017",true,Approved,Solex,Standard,medium,medium,"575,27","431,45"
1593,44,534,"06.04.2017",false,Approved,WeareA2B,Standard,medium,medium,"1769,64","108,76"
1596,62,2604,"05.10.2017",true,Approved,Solex,Standard,medium,medium,"478,16","298,72"
1597,50,2948,"05.05.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
1602,48,1974,"02.08.2017",true,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
1605,64,134,"06.09.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
1606,40,1847,"08.08.2017",true,Approved,OHM Cycles,Standard,high,medium,"1458,17","874,90"
1608,88,1884,"05.01.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
1611,48,837,"06.06.2017",true,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
1613,58,3461,"07.01.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
1622,0,736,"07.09.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
1626,38,666,"04.10.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
1631,22,3292,"04.03.2017",true,Approved,WeareA2B,Standard,medium,medium,"60,34","45,26"
1634,64,1103,"06.02.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
1635,15,830,"01.05.2017",true,Approved,Norco Bicycles,Standard,low,medium,"958,74","748,90"
1637,35,2094,"01.06.2017",false,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
1639,69,1867,"08.04.2017",false,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
1640,45,307,"08.08.2017",false,Approved,Solex,Standard,medium,medium,"441,49","84,99"
1648,64,1866,"05.10.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
1653,27,230,"02.04.2017",false,Approved,Trek Bicycles,Standard,low,medium,"1057,51","154,40"
1654,0,1972,"05.10.2017",false,Approved,"","","","","571,27",""
1660,40,2907,"03.06.2017",false,Approved,Trek Bicycles,Road,medium,large,"1894,19","598,76"
1661,61,1713,"07.09.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
1664,95,471,"02.11.2017",false,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
1665,0,1024,"08.07.2017",true,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
1669,58,193,"04.07.2017",true,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
1674,47,402,"04.11.2017",true,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
1683,25,2468,"07.10.2017",true,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
1685,73,1057,"08.06.2017",false,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
1686,68,322,"03.04.2017",true,Approved,OHM Cycles,Standard,medium,medium,"1636,9","44,71"
1688,32,1806,"07.09.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"642,7","211,37"
1690,64,185,"03.12.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
1695,81,1363,"03.04.2017",true,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
1702,63,1074,"08.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
1704,56,1897,"01.07.2017",true,Approved,OHM Cycles,Standard,medium,medium,"183,86","137,90"
1707,62,1946,"03.04.2017",false,Approved,Solex,Standard,medium,medium,"478,16","298,72"
1708,64,2650,"03.11.2017",false,Approved,Trek Bicycles,Standard,medium,large,"1469,44","596,55"
1712,82,1917,"08.09.2017",false,Approved,Norco Bicycles,Standard,high,medium,"1148,64","689,18"
1714,73,1459,"09.04.2017",true,Approved,Solex,Standard,medium,medium,"1945,43","333,18"
1715,96,2306,"03.03.2017",false,Approved,Giant Bicycles,Standard,medium,large,"1635,3","993,66"
1716,93,1263,"02.11.2017",false,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
1720,36,1850,"01.10.2017",true,Approved,Solex,Standard,low,medium,"1289,85","74,51"
1736,53,1321,"06.03.2017",false,Approved,OHM Cycles,Standard,medium,medium,"795,34","101,58"
1738,9,1098,"04.10.2017",false,Approved,OHM Cycles,Road,medium,medium,"742,54","667,40"
1741,57,62,"01.05.2017",false,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
1744,91,2616,"08.01.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
1745,50,2060,"06.09.2017",false,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
1746,45,3383,"09.03.2017",false,Approved,Solex,Standard,medium,medium,"441,49","84,99"
1758,57,2388,"08.03.2017",true,Approved,WeareA2B,Touring,medium,large,"1890,39","260,14"
1764,8,454,"08.03.2017",false,Approved,Solex,Road,medium,small,"1703,52","1516,13"
1765,48,3431,"03.11.2017",true,Approved,WeareA2B,Standard,medium,medium,"1762,96","950,52"
1766,0,3483,"04.09.2017",false,Approved,Solex,Road,medium,medium,"416,98","312,74"
1768,50,2052,"07.02.2017",true,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
1769,3,68,"07.10.2017",true,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
1778,6,2797,"04.05.2017",true,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
1786,70,279,"03.05.2017",true,Approved,Trek Bicycles,Standard,high,medium,"495,72","297,43"
1798,21,1304,"02.08.2017",false,Approved,WeareA2B,Touring,medium,medium,"1466,68","363,25"
1799,46,920,"04.04.2017",true,Approved,Solex,Standard,low,medium,"1289,85","74,51"
1809,0,2559,"02.11.2017",true,Approved,WeareA2B,Standard,medium,small,"175,89","131,92"
1810,3,320,"02.08.2017",false,Approved,Trek Bicycles,Standard,medium,large,"2091,47","388,92"
1817,6,1980,"06.05.2017",false,Approved,Solex,Standard,high,medium,"748,17","448,90"
1818,88,585,"07.03.2017",false,Approved,Norco Bicycles,Standard,medium,medium,"1198,46","381,10"
1820,69,2809,"07.08.2017",false,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
1824,17,1388,"08.05.2017",false,Approved,Solex,Standard,high,medium,"1024,66","614,80"
1825,26,1001,"07.04.2017",true,Approved,WeareA2B,Standard,medium,medium,"1992,93","762,63"
1827,6,1695,"04.04.2017",false,Approved,Solex,Standard,high,medium,"748,17","448,90"
1828,63,2318,"02.06.2017",true,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
1834,38,2357,"01.05.2017",false,Approved,Solex,Standard,medium,medium,"1577,53","826,51"
1838,42,2701,"02.08.2017",true,Approved,OHM Cycles,Road,medium,small,"1810","1610,90"
1840,99,864,"06.05.2017",false,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
1841,97,2083,"07.03.2017",false,Approved,Solex,Standard,medium,large,"202,62","151,96"
1843,85,892,"09.01.2017",true,Approved,WeareA2B,Standard,medium,medium,"752,64","205,36"
1844,19,368,"06.05.2017",true,Approved,Trek Bicycles,Mountain,low,medium,"574,64","459,71"
1852,93,1126,"04.03.2017",true,Approved,WeareA2B,Standard,medium,medium,"1065,03","230,09"
1854,58,1672,"04.04.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
1856,87,418,"01.08.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
1859,58,2737,"03.07.2017",false,Approved,OHM Cycles,Standard,medium,medium,"912,52","141,40"
1866,47,2440,"01.05.2017",false,Approved,Trek Bicycles,Road,low,small,"1720,7","1531,42"
1867,66,2080,"01.05.2017",false,Approved,Solex,Standard,medium,medium,"1163,89","589,27"
1868,81,1152,"05.03.2017",false,Approved,Norco Bicycles,Standard,medium,small,"586,45","521,94"
1874,6,2978,"08.07.2017",false,Approved,OHM Cycles,Standard,high,medium,"227,88","136,73"
1881,12,576,"05.12.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
1887,20,3051,"07.05.2017",true,Approved,Trek Bicycles,Standard,medium,small,"1775,81","1580,47"
1890,4,2038,"04.04.2017",true,Approved,Giant Bicycles,Standard,high,medium,"1129,13","677,48"
1894,87,2615,"05.11.2017",false,Approved,Giant Bicycles,Standard,high,medium,"1179","707,40"
1897,95,1845,"06.01.2017",true,Approved,Giant Bicycles,Standard,medium,large,"569,56","528,43"
1899,4,275,"06.01.2017",true,Approved,Solex,Standard,medium,medium,"1483,2","99,59"
1907,60,3477,"06.05.2017",false,Approved,Giant Bicycles,Standard,high,small,"1977,36","1759,85"
1911,0,1109,"01.04.2017",true,Approved,Norco Bicycles,Road,medium,medium,"543,39","407,54"
1915,12,2367,"08.08.2017",false,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
1916,91,2361,"08.03.2017",false,Approved,WeareA2B,Standard,low,medium,"642,31","513,85"
1920,51,1399,"02.01.2017",false,Approved,OHM Cycles,Standard,high,medium,"2005,66","1203,40"
1927,0,676,"01.07.2017",true,Approved,Solex,Road,medium,medium,"416,98","312,74"
1930,69,2318,"01.04.2017",true,Approved,Giant Bicycles,Road,medium,medium,"792,9","594,68"
1935,62,337,"02.05.2017",true,Approved,Solex,Standard,high,medium,"1024,66","614,80"
1937,12,1583,"07.02.2017",true,Approved,WeareA2B,Standard,medium,medium,"1231,15","161,60"
1949,1,80,"02.12.2017",false,Approved,Giant Bicycles,Standard,medium,medium,"1403,5","954,82"
